일자,제목,URL,본문
20240519,"이란 대통령, 헬기 추락으로 실종... 악천후에 수색 작업 난항",https://www.chosun.com/international/international_general/2024/05/19/Z4MWYIPXMNGKZLFBMDPNNDAU5Q/?utm_source=bigkinds&utm_medium=original&utm_campaign=news,"에브라힘 라이시(64) 이란 대통령이 탄 헬기가 19일 이란 북서부 산간 지역에 추락했다고 이란 현지 언론들이 일제히 보도했다. 라이시 대통령은 이란 행정부 수장으로, 최고 지도자인 아야톨라 알리 하메네이의 뒤를 잇는 사실상의 2인자다. 이란 당국은 무인기(드론)와 구조견을 앞세운 총 60개 구조팀을 현지에 급파해 추락한 헬기와 생존자를 찾고 있으나 산세가 워낙 험한 데다 짙은 안개 등 기상 조건 악화로 어려움을 겪고 있다. 라이시 대통령의 생사 역시 불명확한 상황이다.

19일 에브라힘 라이시(왼쪽) 이란 대통령이 아제르바이젠과 이란 국경에 위치한 아라스 강의 댐 완공식에 참여하고 있다./AFP 연합뉴스
19일 에브라힘 라이시(왼쪽) 이란 대통령이 아제르바이젠과 이란 국경에 위치한 아라스 강의 댐 완공식에 참여하고 있다./AFP 연합뉴스
이란 국영 IRNA와 타스님 통신에 따르면 라이시 대통령은 이날 오전 아제르바이잔과 이란 국경에 양국이 공동 건설한 키즈-칼라시 댐 준공식에 참석한 이후 헬리콥터를 타고 이란 동(東)아제르바이잔주 상공을 지나 수도 테헤란으로 이동 중이었다. IRNA 통신은  총 3대의 헬기가 이동하던 중 한 대가 칼리바르-와르즈한의 산악 지역에  비상착륙 했다 고 전했다. 타스님 통신은 또  이 헬기에 라이시 대통령과 호세인 아미르 압돌라히안 외무부 장관, 동아제르바이잔 주지사 등이 타고 있던 것으로 보인다 고  현재 이들과 연락이 되지 않는 상황 이라고 했다.

19일 이란 대통령 에브라힘 라이시(Ebrahim Raisi)를 태운 헬리콥터가 이란-아제르바이잔 국경 근처에서 이륙하고 있다./로이터 연합뉴스
19일 이란 대통령 에브라힘 라이시(Ebrahim Raisi)를 태운 헬리콥터가 이란-아제르바이잔 국경 근처에서 이륙하고 있다./로이터 연합뉴스
아마드 바히디 이란 내무장관은 사고 직후 국영 TV를 통해  대통령을 태운 헬기가 안개 낀 날씨로 인해 운항에 어려움을 겪고 있었다 며  구조팀이  사고 현장 으로 가고 있다 고 전했다. 그는  안개와 악천후로 인해 도착하는 데 시간이 걸리고 있다 고 밝혔다. 이란 정부는 즉시 주도(州都)인 타브리즈에 비상 대책반을 편성하고, 현지에 구조팀과 함께 구급차 여덟 대를 보냈다고 알려졌다.

라이시 대통령의 상태는 아직까지 확인되지 않고 있다. 영국 텔레그래프는 이란 매체들을 인용해  라이시 대통령이 실종 상태 라고 전했다. 아랍 매체인 알자지라는 이란 현지 전문가들을 통해  이란 정부가  비상착륙 이라는 표현을  사고 로 바꿨다 며  이는 헬기가 추락했으며, 탑승자들이 위험한 상황이라는 것을 의미할 수 있다 고 했다.

19일 이란 대통령 에브라힘 라이시(Ebrahim Raisi)가 추락한 헬리콥터에 탑승한 모습./AFP 연합뉴스
19일 이란 대통령 에브라힘 라이시(Ebrahim Raisi)가 추락한 헬리콥터에 탑승한 모습./AFP 연합뉴스
이란 국영TV는 오후 5시 30분경부터 라이시 대통령의 무사 귀환을 비는 기도회 방송을 시작했다. 이어서  하메네이 최고지도자가 국가 비상 사태를 선포했다 는 보도도 나왔다. 이란은 다양한 종류의 헬리콥터를 보유하고 있으나 국제 제재로 인해 부품을 구하기 어려운 상황으로 알려졌다. AP는  이란의 군용 항공기는 대부분 1979년 이슬람 혁명 이전에 만든 것으로 낡고 신뢰성이 낮다 고 보도했다. 라이시는 전직 사법부를 이끌었던 강경파 인물로 꼽힌다. 이란 최고 지도자 아야톨라 알리 하메네이의 측근으로 여겨지며, 일부 전문가들은 그가 하메네이 사망 후 그 자리를 대신할 수 있다고 보고 있다."
20240519, 이란 대통령 탑승 헬기 경착륙 현장에 구조대 급파 ,https://www.donga.com/news/Inter/article/all/20240519/125006195/1,"2021년 8월부터 집권 중인 에브라힘 라이시 이란 대통령(64)이 탑승한 헬기가 19일(현지 시간) 아제르바이잔 국경 인근에서 경착륙(hard landing)했다고 로이터통신 등이 보도했다. 현장으로 구조대가 급파됐지만 자욱한 안개 등 기상 악화로 접근에 어려움을 겪고 있는 것으로 알려졌다.

이란 관영언론들은 사고 경위, 라이시 대통령의 현재 상황에 대해서 즉각적인 설명은 하지 않고 있다. 다만 일부 매체는 헬리콥터가 추락했다고 보도했다. 강경 보수 이슬람 성직자 출신인 라이시 대통령은 신정일치 국가인 이란의 최고지도자 알리 하메네이(85)가 사망할 시 후계자로 유력한 인물이다.

이란 관영 타스님통신, ISNA 등에 따르면 이날 라이시 대통령이 탄 헬기를 포함해 모두 3대의 헬기가 아제르바이잔으로 이동했다. 해당 헬기에는 호세인 아미르압돌라히안 외교장관, 말릭 라흐마티 동아제르바이잔 주지사 등 여러 정부 고위관계자 등이 탑승했다.



일부 매체는 그가 탄 헬기가 추락했다고 보도했지만 메르스통신은 짙은 안개 탓에 라이시 대통령의 헬기가 비상착륙했으며 그가 자동차로 갈아타고 육로로 이동하고 있다고 전하는 등 신병에 대한 보도가 혼선을 빚고 있다.

이란 국영방송은  대통령이 탄 헬기가 사고에 휘말려 구조대가 급히 파견됐다 고 보도했을 뿐 자세한 내용은 전하지 않았다."
20240519," 이란 대통령 탄 헬기 비상착륙 구조대 급파, 생사 미확인 ",https://www.joongang.co.kr/article/25250292,"에브라힘 라이시 이란 대통령이 탄 헬기가 비상착륙해 구조대가 급파됐다고 현지 언론과 외신이 보도했다.

19일(현지시간) 이란 국영방송 등에 따르면 라이시 대통령이 탄 헬기는 이날 북서부 동아제르바이잔주(州)에서 이동하던 중 비상착륙했다.

이란 내무부도 이 사실을 확인했다. 이란 내무부는 악천후와 험한 지형으로 구조대의 접근이 지연되고 있다고 설명했다. 대통령의 생사는 아직 확인되지 않았다.

ADVERTISEMENT


라이시 대통령은 이날 동아제르바이잔주에서 댐 준공식에 참석한 뒤 헬기로 이동하던 중이었다.

이 헬기에는 라이시 대통령과 함께 호세인 아미르압돌라히안 외무장관, 말리크 라흐마티 동아제르바이잔 주지사, 에너지 장관 등도 탑승했다고 국영 IRNA 통신이 전했다.

IRNA는 비상착륙 지점에 구조 헬기 한 대가 접근하려 했으나 짙은 안개 때문에 착륙하지 못했다고 보도했다. 보도에 따르면 비상착륙 지점에는 숲이 우거져 있으며, 많은 비가 내리고 있는 것으로 전해졌다.

앞서 일부 언론들은 이날 모두 3대의 헬기가 이동했으며 이중 1대가 경착륙했고 이 헬기에 라이시 대통령이 탑승했는지는 아직 알려지지 않았다고 보도했다. 그와 장관들이 함께 탄 헬기가  추락했다 는 보도도 나왔다.

메흐르 통신은 처음에  짙은 안개 탓에 라이시 대통령의 헬기가 비상착륙해 자동차로 갈아타고 육로로 이동하고 있다 고 했다가  대통령 헬기가 비상착륙했다는 소식이 있으며 여러 방향으로 구조대가 접근 중 이라고 고쳐 보도했다. 반관영 파르스 통신은  대통령의 안전을 위해 모두 기도하자 고 호소했다.

라이시 대통령의 생사가 아직 확인되지 않은 가운데, 백악관은 조 바이든 미국 대통령이 해당 사고에 대한 보고를 받았다고 밝혔다. 미 국무부도 성명을 내고 라이시 대통령이 타고 있던 헬기 사고 보도를 주의깊게 보고 있다고 밝혔다.

샤를 미셸 EU 정상회의 상임의장은 엑스에 글을 올리고  이란 대통령과 외무장관을 태운 헬기가 예기치 않게 비상 착륙했다는 뉴스를 보고 있다 며  EU 회원국 및 파트너들과 함께 상황을 긴밀히 주시 중 이라고 전했다."
20240519,이란 대통령 일행 탑승 헬기 경착륙...현장 구조대 급파(상보),http://news.moneytoday.co.kr/view/mtview.php?no=2024051922385037137&type=2,"에브라힘 라이시 이란 대통령을 태운 헬기가 19일(현지시간) 비상착륙해 구조대가 급파됐다고 이란 국영TV 등 현지언론들이 보도했다. 라이시 대통령의 생사는 아직 확인되지 않고 있으며,  라이시 대통령이 생명이 위험에 놓여있다 는 관계자의 전언이 나오는 등 혼란이 커지고 있다.

보도에 따르면 라이시 대통령은 이날 이란 북서부 동아제르바이잔주에서 헬기를 타고 이동하던 중 비상 착륙했다. 호세인 아미르압돌라이한 이란 외무장관, 말렉 라흐마티 동아제르바이잔 주지사 등 고위 관리들도 헬기에 함께 탑승하고 있었던 것으로 전해졌다.

이란 국영방송은 수도 테헤란에서 북서쪽으로 약 600㎞ 가량 떨어진 국경 도시인 졸파 근처에서 사고가 발생했다면서  대통령이 탄 헬기가 사고에 휘말려 구조대가 급히 파견됐다 고 전했다.

이란 내무부도 이같은 사실을 확인했지만 대통령의 생사는 아직 확인되지 않았다고 밝혔다. 내무부는 강한 비와 짙은 안개 등 악천후와 험한 지형으로 인해 구조대의 접근이 지연되고 있다고 설명했다.

라이시 대통령은 이날 오전 동아제르바이잔주에서 열린 댐 준공식에 참석한 뒤 헬기로 이동하던 중이었던 것으로 알려졌다. 이 댐은 이란과 아제르바이잔이 국경을 접하고 있는 아라스 강에 지어진 것으로, 양국이 함께 지은 세 번째 댐이다.

그러나 자세한 피해 내용과 구조 상황 등은 알려지지 않아 라이시 대통령의 생존 여부를 두고 여러 보도가 나오며 혼선이 빚어지고 있다.

로이터통신은 익명의 이란 관계자가  헬기 추락으로 라이시 대통령과 호세인 아미르압돌라이한 외무장관의 생명이 위태롭다 면서  아직 희망을 버리지 않고 있지만, 추락 현장에서 나온 정보는 매우 우려스러운 상황 이라고 밝혔다고 전했다.

이란 반관영매체 타스님통신 등은 이날 모두 3대의 헬기가 이동 했으며 이 중 1대가 경착륙했고, 나머지 2대는 무사히 착륙했다고 전했다. 이어 사고가 발생해 비상 착륙한 헬기에 라이시 대통령이 타고 있었는지는 아직 확인되지 않았다고 보도했다. 다만 타스님통신은  대통령과 동승한 측근 일부가 지휘본부에 연락을 취했다. 이번 사고로 인한 인명 피해는 없을 것이라는 기대감이 커지고 있다 고 했다.

이란 국영 메흐르통신은  짙은 안개 탓에 라이시 대통령이 타고 있던 헬기가 비상착륙했지만 대통령은 다치지 않았다. 그는 자동차로 갈아타 육로로 이동하고 있다 고 전했다가  대통령의 헬기가 비상착륙해 구조대가 여러 방향으로 접근을 시도하는 중 이라고 기사를 수정했다.

한편 이란 국영 IRNA통신은 라이시 대통령과 관료들이 탑승한 헬기가  착륙 도중 추락했다 고 보도했다.

반관영 파르스 통신은  대통령의 안전을 위해 모두 기도하자 고 호소했다.

AP통신 등 외신들은 낡은 이란 항공기가 사고의 원인일 가능성이 있다고 보도했다. 통신은  이란의 군용 항공기는 대부분 1979년 이슬람 혁명 이전에 만들어졌다 며  이란은 미국 등 국제사회의 제재로 부품을 확보하기 어려운 상황 이라고 전했다.



63세인 라이시 대통령은 강경파 이슬람 성직자이자 사법부 수장을 지냈으며, 2021년 대통령에 당선됐다. 라이시 대통령은 신정일치 국가인 이란의 최고지도자인 알리 하메네이(85)가 사망할 시 유력한 후계자가 될 것으로 거론돼 온 인물이다."
20240519,"속보  이란 대통령 탄 헬기 비상착륙   대통령 생사 위기, 희망 안 버려 ",https://www.khan.co.kr/world/world-general/article/202405192235001,
20240519, 이란 대통령 탑승 헬기 비상착륙 외무장관 동승 ,http://www.segye.com/content/html/2024/05/19/20240519510907.html,"에브라힘 라이시 이란 대통령이 탄 헬기가 19일(현지시간) 오후 비상착륙해 구조대가 급파됐다고 이란 현지언론과 외신이 보도했다.

 

이란 국영방송 등은 이날 북서부 동아제르바이잔주(州) 바르즈건 지역에서 대통령이 탄 헬기가 비상착륙했다고 보도했으며 이란 내무부도 이 사실을 확인했다.


이란 북부 동아제르바이잔주를 방문한 에브라힘 라이시 대통령 . EPA연합뉴스
대통령의 생사는 아직 확인되지 않았다.

 

이란 내무부는 악천후와 험한 지형으로 구조대의 접근이 지연되고 있다고 설명했다.

 

라이시 대통령은 이날 동아제르바이잔주에서 댐 준공식에 참석한 뒤 헬기로 이동하던 중이었다.

 

이 헬기에는 라이시 대통령과 함께 호세인 아미르압돌라히안 외무장관, 말리크 라흐마티 동아제르바이잔 주지사, 에너지 장관 등도 탑승했다고 국영 IRNA 통신이 전했다.

 

일부 언론은 이날 모두 3대의 헬기가 이동했으며 이 중 1대가 경착륙했고 이 헬기에 라이시 대통령이 탑승했는지는 아직 알려지지 않았다고 보도했다.

 

그와 장관들이 함께 탄 헬기가  추락했다 는 보도도 나왔다.

 

메흐르 통신은 ""짙은 안개 탓에 헬기가 비상착륙 했지만 대통령은 다치지 않았으며 자동차로 갈아타고 육로로 이동하고 있다""고 전했다가 ""대통령 헬기가 비상착륙했다는 소식이 있으며 여러 방향으로 구조대가 접근중""이라고 기사를 수정했다.

 

반관영 파르스 통신은 ""대통령의 안전을 위해 모두 기도하자""고 호소했다.

<연합>"
20240519,"상보  이란 라이시 대통령 헬기, 아제르바이잔 국경 인근 추락",https://www.etoday.co.kr/news/view/2361231,"에브라힘 라이시 이란 대통령 헬리콥터가 현지시간 19일(일요일) 오전 아제르바이젠 국경 인근에서 추락했다고 현지 언론이 보도했다.


EHA 뉴스를 포함한 일부 외신은  추락(Crashes) 이라고 보도한 반면, 일부 언론은  경착륙(hard landing) 이라고 전했다.

라이시는 대통령은 이란 동부와 맞닿은 아제르바이잔 인근을 이동 중이었던 것으로 전해졌다.

이란 국영 TV는 사건이 발생한 지역이 이란 수도 테헤란에서 북서쪽으로 약 600㎞ 떨어진 아제르바이잔과 국경을 접하고 있는 도시  졸파  인근이라고 보도했다.

이날 라이시 대통령은 아제르바이잔 대통령과 함께 인근의 댐 준공식 참석이 예정돼 있었다. 이 댐은 이란과 아제르바이잔 양국이 아라스강에 건설한 세 번째 댐이다.

EHA 등 현지 언론은  이란은 국내에서 다양한 헬리콥터를 운용 중이지만 국제 경제제재로 인해 관련 부품을 확보하기가 어려운 상황에서 운용을 강행해 왔다 라고 전했다.

63세의 라이시(Raisi)는 이전에 국가 사법부를 이끌었던 강경파 인물로 꼽힌다. 그는 이란 최고 지도자 아야톨라 알리 하메네이(85)의 제자 가운데 하나다. 일부 정치 분석가들은 하메네이가 사망하거나 사임하면 그를 대신할 지도자로 라이시를 점쳐왔다.
"
20240519, 이란 대통령 탄 헬기 비상착륙 구조대 급파 ,http://www.dt.co.kr/contents.html?article_no=2024051902109919613005&ref=jeadan,"에브라힘 라이시 이란 대통령이 탄 헬기가 19일(현지시간) 비상착륙해 구조대가 급파됐다.

현지 언론들에 따르면 라이시 대통령은 이날 북서부 동아제르바이잔주(州)에서 헬기로 이동하던 중 그가 탄 헬기가 비상착륙했다. 이란 내무부도 이같은 사실을 확인했다.

대통령의 생사는 아직 확인되지 않았다. 이란 내무부는 악천후와 험한 지형으로 구조대의 접근이 지연되고 있다고 설명했다.

라이시 대통령은 이날 동아제르바이잔주에서 댐 준공식에 참석한 뒤 헬기로 이동하던 중이었다.

일부 언론은 이날 모두 3대의 헬기가 이동했으며 이 중 1대가 경착륙했고 이 헬기에 라이시 대통령이 탑승했는지는 아직 알려지지 않았다고 보도했다. 그와 장관들이 함께 탄 헬기가  추락했다 는 보도도 나왔다.

그러나 메흐르 통신은 짙은 안개 탓에 라이시 대통령의 헬기가 비상착륙해 자동차로 갈아타고 육로로 이동하고 있다고 전하는 등 그의 신병에 대해 보도가 혼선을 빚고 있다.




이란 국영방송은 ""대통령이 탄 헬기가 사고에 휘말려 구조대가 급히 파견됐다""고 보도했을 뿐 자세한 내용은 전하지 않았다.
그와 장관들이 함께 탄 헬기가  추락했다 는 보도도 나왔다.

메흐르 통신은 ""짙은 안개 탓에 헬기가 비상착륙 했지만 대통령은 다치지 않았으며 자동차로 갈아타고 육로로 이동하고 있다""고 전했다가 ""대통령 헬기가 비상착륙했다는 소식이 있으며 여러 방향으로 구조대가 접근중""이라고 기사를 수정했다.

반관영 파르스 통신은 ""대통령의 안전을 위해 모두 기도하자""고 호소했다."
20240519, 이란 대통령 탄 헬기 비상착륙 구조대 급파 <이란 언론>,http://www.mk.co.kr/article/11019310,"에브라힘 라이시 이란 대통령이 탄 헬기가 19일(현지시간) 비상착륙해 구조대가 급파됐다고 이란 현지언론들이 보도했다.

현지 언론들에 따르면 라이시 대통령은 이날 북서부 동아제르바이잔주(州)에서 헬기로 이동하던 중 그가 탄 헬기가 비상착륙했다.

일부 언론은 이날 모두 3대의 헬기가 이동했으며 이 중 1대가 경착륙했고 이 헬기에 라이시 대통령이 탑승했는지는 아직 알려지지 않았다고 보도했다. 그와 장관들이 함께 탄 헬기가  추락했다 는 보도도 나왔다. 그러나 메흐르 통신은 짙은 안개 탓에 라이시 대통령의 헬기가 비상착륙해 자동차로 갈아타고 육로로 이동하고 있다고 전하는 등 그의 신병에 대해 보도가 혼선을 빚고 있다.


이란 국영방송은  대통령이 탄 헬기가 사고에 휘말려 구조대가 급히 파견됐다 고 보도했을 뿐 자세한 내용은 전하지 않았다."
20240519,속보   이란 대통령 탄 헬기 비상착륙 구조대 급파 ,https://www.hankyung.com/article/2024051982257,"에브라힘 라이시 이란 대통령이 탄 헬기가 19일(현지시간) 비상착륙해 구조대가 급파됐다.

이란 현지 언론들에 따르면 이날 북서부 동아제르바이잔주(州)에서 이동하던 라이시 대통령이 탄 헬기가 비상착륙했다.



다만 라이시 대통령의 신병에 대한 보도는 혼선을 빚고 있다. 이란 국영방송은 ""대통령이 탄 헬기가 사고에 휘말려 구조대가 급히 파견됐다""고 보도하고 자세한 내용은 전하지 않았다.

일부 언론은 이날 모두 3대의 헬기가 이동했으며 이 중 1대가 경착륙했고, 이 헬기에 라이시 대통령이 탑승했는지는 아직 알려지지 않았다고 보도했다. 그와 장관들이 함께 탄 헬기가  추락했다 는 보도도 나왔다.

그러나 메흐르 통신은 짙은 안개 탓에 라이시 대통령의 헬기가 비상착륙해 자동차로 갈아타고 육로로 이동하고 있다고 전했다."
20240520,속보   이란 대통령 추락 헬기 잔해 추정 열원 발견 탑승 인원은 9명 ,http://biz.heraldcorp.com/view.php?ud=20240520050125,"[헤럴드경제=김빛나 기자] 19일(현지시간) 이란 북서부에서 추락한 헬기에는 에브라힘 라이시 이란 대통령을 포함해 당국자 3명과 승무원 등 총 9명이 타고 있었다고 미국 CNN 방송이 이란 타스님 통신을 인용, 20일 보도했다.


보도에 따르면 당시 헬기에는 라이시 대통령과 호세인 아미르압돌라히안 외무장관, 말렉 라마티 동아제르바이잔 주지사, 타브리즈시의 이맘 알리 알레하셈과 조종사, 경호원, 보안책임자 등 총 9명이 타고 있었다고 이란 혁명수비대(IRGC)가 운영하는 매체 레파가 전했다.

추락 12시간 가까이 지나도록 라이시 대통령의 생사가 확인되지 않은 가운데 수색 작업 중인 튀르키예 드론이 해당 헬기의 잔해로 추정되는 열원을 발견한 것으로 전해졌다.

현지에서 수색 중인 튀르키예 아킨치 무인항공기(UAV)가 라이시 대통령이 탑승한 헬기의 잔해로 추정되는 열원을 파악해 이란 당국과 좌표를 공유했다고 튀르키예 아나돌루 통신이 엑스(X·옛 트위터)에서 전했다."
20240520, 헬기 추락사  라이시 이란 대통령은? 하메네이 후계자이자 2인자,http://biz.heraldcorp.com/view.php?ud=20240520050689,"[헤럴드경제=김현경 기자] 헬기 추락 사고로 사망한 것으로 20일(현지시간) 공식 확인된 에브라힘 라이시(63) 이란 대통령은 아야톨라 알리 하메네이(85)에 이은 사실상 2인자로, 차기 최고지도자 후보로 유력하게 거론된 인물이다.


AP통신은 라이시 대통령을 하메네이의 ""제자""라고 표현했고, 뉴욕타임스(NYT)는 ""잠재적 후계자""라고 지칭했다.

강경 보수 성향의 라이시 대통령은 1960년 12월 이슬람 시아파의 최대 성지중 하나인 마슈하드 인근에서 성직자의 아들로 태어났다. 10대 때 현재 최고지도자 아야톨라 하메네이에게 신학도시 곰에서 신학을 배우고 1979년 이슬람혁명 전 팔레비 왕정 반대 시위에 참여했다.

그는 이슬람혁명 2년 뒤인 1981년 스무살의 나이로 테헤란 인근 카라즈에서 검사 생활을 시작했다. 테헤란 검찰청장과 검찰총장에 이어 2019년 대법원장에 해당하는 사법부 수장에 올랐다.

검찰 재직 당시에는 반체제 인사 숙청 작업을 이끌었다. 이란·이라크 전쟁 직후인 1988년 이라크에 부역했다는 이유로 반정부 단체인 이란인민무자헤딘기구(PMOI) 조직원들을 처형한 이른바  호메이니 학살 에 기소위원으로 참여했다. 국제앰네스티는 당시 약 5000명이 사형 집행된 것으로 추산했다. 2009년 대통령 부정선거 의혹에 항의하는 반정부 시위  녹색 운동 을 유혈 진압하는 데도 앞장섰다.


서방과 이스라엘은 검사 시절 숙청 작업을 주도한 그를  테헤란의 도살자 라고 불렀다. 미국 행정부는 라이시 사법부가 청소년 범죄에 사형을 선고·집행하고 죄수를 고문하는 등 비인간적으로 대한다는 이유로 2019년 그를 제재 목록에 올렸다.

그는 2017년 대선에 출마했다가 하산 로하니 당시 대통령에게 패해 낙선했다. 2021년 재도전해 득표율 61.9％로 개혁파와 혁명수비대 출신 후보를 꺾고 8대 대통령에 당선됐다.

라이시 대통령의 취임은 새로운 강경 시대를 알리는 신호로 여겨졌다.

그의 취임 후 이란과 미국은 도널드 트럼프 당시 미국 대통령이 2018년 일방적으로 파기한 이란 핵합의(JCPOA·포괄적 공동행동계획) 복원 협상에 나섰지만 이란이 핵시설 사찰에 제한을 걸면서 논의는 중단됐다.

이란은 그 과정에서 우라늄 농도를 60%까지 높였고 비축량도 늘렸다. 미국 등 국제사회는 이란의 핵무기 제조 능력이 빠르게 강화되고 있다고 경고했다.

이란 정가에서는 그를 유력한 차기 최고지도자 후보로 꼽아왔다.

하메네이는 2016년 법무장관을 지냈던 라이시를 이란 최고의 종교재단인  이맘 레자  대표로 임명하면서 ""세간의 이목을 끄는 경험을 가진 신뢰할 수 있는 사람""이라고 언급한 바 있다. 이를 두고 라이시가 모든 국가 문제에 대해 최종 결정권을 갖는 이란의 세번째 최고지도자로 육성될 수 있다는 전망이 나왔다.

라이시는 최고지도자의 사망 또는 유고 시 후임을 결정하는 국가지도자운영회 부의장이기도 했다.

그가 쓰는 검은 터번과 이름 앞에 붙는  세예드 라는 호칭은 이슬람 예언자 무함마드의 후손이라는 의미다. 이런 집안 배경과 더불어 출신지가 이란의  종교 수도  마슈하드이기도 해 보수 종교계가 그의 핵심 지지 기반이다.

정치적으로는 성차별과 사형제, 인터넷 검열을 지지하고 미국 등 서방, 이스라엘에 적대적인 강경 보수로 평가 받는다.

이란 당국은 라이시 대통령 취임 이듬해인 2022년 경찰에 끌려가 의문사한 마흐사 아미니 사건으로 전국에서  히잡 시위 가 확산하자 발포하며 강경 진압했다. 유엔 인권이사회 조사단은 시위대 551명이 사망했고 1500명 넘게 체포됐다고 발표했다.

인권단체 이란인권(IHR)과 사형 제도 폐지를 위해 하나로(ECPM)는 지난해 이란에서 집행된 처형이 모두 834건으로 2015년 이후 가장 많았다고 주장했다.

라이시 대통령은 핵 합의가 파탄난 후 미국과의 관계를 개선하지 않은 채 지난해 오랜 숙적이었던 사우디아라비아와의 외교 관계를 복원하고, 중국과 25년간 경제·안보·군사 분야에서의 협력을 약속하는 장기 협정을 체결했다.

그는 블라디미르 푸틴 러시아 대통령도 자주 만났고, 러시아가 2022년 우크라이나를 침공한 후에는 군용 드론(무인기)을 대거 공급했다.

라이시 대통령은 하마스, 헤즈볼라, 후티 등  저항의 축 으로 불리는 친(親)이란 대리 세력을 이용해 이스라엘 견제를 지속했다.

이란은 지난해 10월 이스라엘-하마스 전쟁이 발발하자 전쟁에 직접 개입하지 않았다. 하지만 이스라엘이 시리아 주재 영사관을 폭격하자 지난 4월 13일 밤 사상 처음으로 이스라엘 본토를 공격해 강경 보수 이미지를 강화했다."
